nThreads, MatrixName, NRows, NCol, NZ, k, time, err_rel, GFLOPS
24, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 4, 0.000330, 0.000000, 0.590668
25, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 4, 0.002615, 0.000000, 0.074585
26, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 4, 0.000055, 0.000000, 3.530713
27, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 4, 0.002128, 0.000000, 0.091649
28, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 4, 0.000489, 0.000000, 0.398505
29, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 4, 0.000441, 0.000000, 0.442394
30, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 4, 0.000948, 0.000000, 0.205782
31, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 4, 0.000451, 0.000000, 0.432403
32, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 4, 0.000433, 0.000000, 0.450703
33, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 4, 0.000433, 0.000000, 0.450413
34, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 4, 0.000448, 0.000000, 0.435037
35, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 4, 0.000451, 0.000000, 0.432451
36, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 4, 0.000447, 0.000000, 0.436289
37, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 4, 0.000951, 0.000000, 0.205104
38, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 4, 0.000454, 0.000000, 0.429870
39, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 4, 0.000446, 0.000000, 0.437374
1, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 8, 0.000250, 0.000000, 1.561163
2, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 8, 0.000405, 0.000000, 0.963583
3, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 8, 0.000121, 0.000000, 3.213853
4, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 8, 0.000091, 0.000000, 4.303568
5, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 8, 0.000079, 0.000000, 4.957675
6, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 8, 0.000068, 0.000000, 5.712202
7, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 8, 0.000074, 0.000000, 5.265487
8, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 8, 0.000070, 0.000000, 5.598743
9, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 8, 0.000059, 0.000000, 6.635348
10, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 8, 0.000068, 0.000000, 5.773023
11, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 8, 0.000058, 0.000000, 6.721781
12, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 8, 0.000058, 0.000000, 6.697489
13, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 8, 0.000058, 0.000000, 6.693410
14, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 8, 0.000062, 0.000000, 6.329699
15, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 8, 0.000056, 0.000000, 7.019370
16, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 8, 0.000051, 0.000000, 7.672045
17, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 8, 0.000052, 0.000000, 7.573373
18, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 8, 0.000198, 0.000000, 1.974236
19, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 8, 0.000087, 0.000000, 4.494093
20, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 8, 0.000048, 0.000000, 8.127587
21, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 8, 0.000064, 0.000000, 6.079778
22, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 8, 0.000240, 0.000000, 1.626365
23, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 8, 0.000415, 0.000000, 0.939472
24, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 8, 0.001872, 0.000000, 0.208373
25, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 8, 0.000448, 0.000000, 0.870024
26, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 8, 0.000396, 0.000000, 0.985469
27, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 8, 0.000393, 0.000000, 0.991969
28, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 8, 0.000410, 0.000000, 0.952265
29, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 8, 0.000428, 0.000000, 0.912257
30, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 8, 0.000408, 0.000000, 0.955092
31, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 8, 0.000382, 0.000000, 1.021788
32, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 8, 0.000263, 0.000000, 1.485363
33, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 8, 0.000067, 0.000000, 5.783936
34, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 8, 0.000403, 0.000000, 0.968817
35, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 8, 0.000412, 0.000000, 0.947765
36, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 8, 0.000406, 0.000000, 0.961013
37, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 8, 0.000411, 0.000000, 0.948957
38, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 8, 0.000411, 0.000000, 0.949486
39, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 8, 0.000411, 0.000000, 0.950020
1, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 12, 0.000300, 0.000000, 1.952786
2, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 12, 0.000472, 0.000000, 1.240739
3, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 12, 0.000163, 0.000000, 3.585577
4, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 12, 0.000128, 0.000000, 4.567486
5, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 12, 0.000106, 0.000000, 5.511068
6, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 12, 0.000093, 0.000000, 6.322006
7, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 12, 0.000088, 0.000000, 6.686526
8, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 12, 0.000077, 0.000000, 7.586530
9, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 12, 0.000288, 0.000000, 2.034815
10, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 12, 0.000069, 0.000000, 8.494299
11, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 12, 0.000079, 0.000000, 7.451949
12, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 12, 0.000083, 0.000000, 7.088907
13, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 12, 0.000082, 0.000000, 7.162925
14, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 12, 0.000074, 0.000000, 7.920305
15, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 12, 0.000068, 0.000000, 8.609210
16, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 12, 0.000066, 0.000000, 8.890564
17, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 12, 0.000067, 0.000000, 8.687044
18, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 12, 0.000063, 0.000000, 9.275057
19, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 12, 0.000063, 0.000000, 9.266979
20, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 12, 0.000060, 0.000000, 9.779776
21, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 12, 0.001558, 0.000000, 0.375600
22, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 12, 0.002625, 0.000000, 0.222930
23, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 12, 0.000165, 0.000000, 3.549011
24, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 12, 0.000798, 0.000000, 0.733748
25, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 12, 0.000427, 0.000000, 1.371911
26, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 12, 0.000301, 0.000000, 1.943260
27, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 12, 0.002609, 0.000000, 0.224318
28, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 12, 0.000139, 0.000000, 4.198199
29, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 12, 0.000515, 0.000000, 1.136817
30, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 12, 0.000745, 0.000000, 0.785817
31, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 12, 0.000345, 0.000000, 1.693981
32, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 12, 0.000367, 0.000000, 1.593541
33, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 12, 0.000376, 0.000000, 1.555231
34, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 12, 0.000371, 0.000000, 1.575694
35, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 12, 0.000373, 0.000000, 1.567970
36, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 12, 0.000382, 0.000000, 1.532764
37, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 12, 0.000358, 0.000000, 1.635847
38, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 12, 0.000127, 0.000000, 4.609509
39, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 12, 0.000074, 0.000000, 7.898550
1, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 16, 0.000402, 0.000000, 1.942537
2, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 16, 0.000504, 0.000000, 1.549488
3, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 16, 0.000213, 0.000000, 3.662508
4, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 16, 0.000165, 0.000000, 4.724493
5, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 16, 0.000139, 0.000000, 5.626764
6, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 16, 0.000112, 0.000000, 6.991568
7, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 16, 0.000107, 0.000000, 7.305058
8, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 16, 0.000094, 0.000000, 8.278546
9, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 16, 0.000090, 0.000000, 8.690399
10, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 16, 0.000081, 0.000000, 9.660661
11, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 16, 0.000094, 0.000000, 8.275561
12, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 16, 0.000104, 0.000000, 7.529048
13, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 16, 0.000096, 0.000000, 8.167661
14, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 16, 0.000091, 0.000000, 8.541554
15, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 16, 0.000086, 0.000000, 9.122066
16, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 16, 0.000076, 0.000000, 10.211287
17, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 16, 0.000080, 0.000000, 9.798485
18, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 16, 0.000076, 0.000000, 10.215097
19, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 16, 0.000074, 0.000000, 10.567273
20, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 16, 0.000070, 0.000000, 11.085168
21, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 16, 0.000087, 0.000000, 8.938758
22, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 16, 0.005101, 0.000000, 0.152956
23, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 16, 0.000855, 0.000000, 0.912462
24, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 16, 0.002555, 0.000000, 0.305330
25, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 16, 0.000593, 0.000000, 1.315136
26, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 16, 0.000327, 0.000000, 2.386696
27, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 16, 0.000357, 0.000000, 2.182826
28, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 16, 0.000351, 0.000000, 2.225901
29, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 16, 0.000300, 0.000000, 2.596588
30, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 16, 0.000318, 0.000000, 2.450675
31, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 16, 0.000084, 0.000000, 9.340365
32, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 16, 0.000543, 0.000000, 1.436743
33, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 16, 0.000338, 0.000000, 2.308416
34, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 16, 0.000324, 0.000000, 2.411489
35, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 16, 0.000335, 0.000000, 2.327051
36, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 16, 0.000340, 0.000000, 2.297003
37, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 16, 0.000329, 0.000000, 2.372385
38, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 16, 0.000329, 0.000000, 2.373056
39, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 16, 0.000337, 0.000000, 2.314892
1, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 32, 0.000787, 0.000000, 1.983859
2, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 32, 0.000717, 0.000000, 2.175656
3, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 32, 0.000381, 0.000000, 4.095358
4, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 32, 0.000306, 0.000000, 5.098620
5, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 32, 0.000258, 0.000000, 6.051403
6, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 32, 0.000208, 0.000000, 7.513587
7, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 32, 0.000190, 0.000000, 8.225395
8, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 32, 0.000174, 0.000000, 8.957770
9, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 32, 0.000369, 0.000000, 4.223414
10, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 32, 0.000154, 0.000000, 10.153713
11, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 32, 0.000135, 0.000000, 11.517029
12, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 32, 0.000147, 0.000000, 10.602166
13, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 32, 0.000150, 0.000000, 10.432406
14, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 32, 0.000148, 0.000000, 10.551874
15, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 32, 0.000149, 0.000000, 10.492699
16, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 32, 0.000133, 0.000000, 11.730531
17, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 32, 0.000133, 0.000000, 11.725639
18, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 32, 0.000130, 0.000000, 12.004739
19, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 32, 0.000118, 0.000000, 13.168727
20, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 32, 0.000110, 0.000000, 14.155649
21, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 32, 0.000133, 0.000000, 11.762939
22, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 32, 0.000603, 0.000000, 2.587627
23, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 32, 0.000175, 0.000000, 8.919292
24, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 32, 0.000178, 0.000000, 8.752990
25, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 32, 0.000137, 0.000000, 11.386391
26, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 32, 0.000184, 0.000000, 8.483278
27, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 32, 0.000136, 0.000000, 11.505480
28, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 32, 0.000113, 0.000000, 13.798285
29, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 32, 0.000231, 0.000000, 6.767623
30, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 32, 0.000206, 0.000000, 7.569479
31, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 32, 0.000648, 0.000000, 2.407384
32, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 32, 0.000176, 0.000000, 8.867164
33, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 32, 0.000207, 0.000000, 7.545997
34, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 32, 0.000131, 0.000000, 11.885641
35, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 32, 0.000208, 0.000000, 7.498315
36, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 32, 0.000151, 0.000000, 10.300191
37, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 32, 0.000192, 0.000000, 8.124181
38, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 32, 0.000179, 0.000000, 8.703268
39, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 32, 0.000198, 0.000000, 7.882902
1, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 64, 0.001574, 0.000000, 1.982185
2, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 64, 0.001300, 0.000000, 2.400997
3, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 64, 0.000737, 0.000000, 4.233566
4, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 64, 0.000587, 0.000000, 5.315104
5, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 64, 0.000499, 0.000000, 6.249053
6, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 64, 0.000400, 0.000000, 7.806993
7, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 64, 0.000350, 0.000000, 8.910328
8, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 64, 0.000306, 0.000000, 10.189666
9, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 64, 0.000324, 0.000000, 9.646806
10, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 64, 0.000253, 0.000000, 12.321945
11, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 64, 0.000307, 0.000000, 10.170257
12, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 64, 0.000362, 0.000000, 8.627611
13, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 64, 0.000323, 0.000000, 9.665927
14, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 64, 0.000288, 0.000000, 10.848989
15, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 64, 0.000270, 0.000000, 11.552884
16, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 64, 0.000250, 0.000000, 12.460831
17, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 64, 0.000253, 0.000000, 12.346098
18, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 64, 0.000238, 0.000000, 13.128012
19, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 64, 0.000234, 0.000000, 13.353712
20, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 64, 0.000218, 0.000000, 14.316562
21, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 64, 0.000223, 0.000000, 13.997654
22, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 64, 0.001517, 0.000000, 2.057004
23, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 64, 0.000737, 0.000000, 4.237357
24, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 64, 0.000611, 0.000000, 5.103973
25, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 64, 0.000334, 0.000000, 9.339512
26, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 64, 0.001346, 0.000000, 2.319021
27, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 64, 0.000367, 0.000000, 8.512328
28, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 64, 0.000353, 0.000000, 8.850417
29, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 64, 0.000361, 0.000000, 8.636027
30, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 64, 0.000365, 0.000000, 8.539030
31, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 64, 0.000379, 0.000000, 8.232480
32, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 64, 0.000378, 0.000000, 8.251896
33, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 64, 0.000383, 0.000000, 8.144471
34, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 64, 0.000379, 0.000000, 8.232121
35, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 64, 0.000376, 0.000000, 8.307038
36, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 64, 0.000708, 0.000000, 4.411033
37, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 64, 0.000565, 0.000000, 5.527085
38, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 64, 0.000289, 0.000000, 10.800088
39, ../measurements/matrix_files/mcfe.mtx, 765, 765, 24382, 64, 0.001995, 0.000000, 1.564448
1, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 3, 0.000219, 0.000000, 1.562979
2, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 3, 0.000239, 0.000000, 1.432068
3, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 3, 0.000110, 0.000000, 3.101234
4, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 3, 0.000088, 0.000000, 3.903443
5, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 3, 0.000069, 0.000000, 4.918350
6, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 3, 0.000065, 0.000000, 5.224621
7, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 3, 0.000066, 0.000000, 5.185128
8, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 3, 0.000272, 0.000000, 1.254612
9, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 3, 0.000057, 0.000000, 5.977114
10, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 3, 0.000051, 0.000000, 6.729986
11, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 3, 0.000052, 0.000000, 6.535874
12, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 3, 0.000053, 0.000000, 6.425476
13, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 3, 0.000051, 0.000000, 6.685075
14, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 3, 0.000051, 0.000000, 6.760687
15, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 3, 0.000048, 0.000000, 7.110898
16, ../measurements/matrix_files/rdist2.mtx, 3198, 3198, 56934, 3, 0.000047, 0.000000, 7.272271
